id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
20	0	326	453	528	23	1	202	178	127
5	0	61	572	746	35	2	685	648	511
25	0	389	778	790	12	0	401	389	389
12	0	156	871	894	23	0	738	715	715
1	0	0	10	953	105	2	953	846	10
2	0	9	31	1080	53	6	1071	1012	22
22	0	341	538	1395	76	5	1054	973	197
3	0	47	217	1608	84	4	1561	1473	170
19	0	313	422	1629	60	5	1316	1251	109
24	0	359	495	1666	100	12	1307	1195	136
18	0	299	1676	1683	7	0	1384	1377	1377
7	0	80	206	1777	132	10	1697	1555	126
6	0	74	904	1958	22	2	1884	1860	830
17	0	294	411	1986	81	7	1692	1604	117
4	0	48	145	2000	119	10	1952	1823	97
8	0	111	998	2111	67	9	2000	1924	887
10	0	145	1798	2135	56	6	1990	1928	1653
9	0	118	2070	2149	34	1	2031	1996	1952
23	0	351	464	2253	68	6	1902	1828	113
21	0	334	1571	2508	95	14	2174	2065	1237
15	0	252	648	2616	133	13	2364	2218	396
16	0	261	858	2694	127	18	2433	2288	597
13	0	163	2716	2794	44	1	2631	2586	2553
14	0	230	800	3067	90	10	2837	2737	570
11	0	152	2568	3129	140	21	2977	2816	2416
0	0	0	0	3129	-27	0	3129	3156	0
